Question,Equation,Question2,Equation2,Numbers,Names,Answer,comment
name0이네 학교 name1에는 책을 number0권씩 꽂인 책꽂이가 number1개 있습니다. name2이네 학교 name3에 있는 책은 모두 몇 권입니까?,number0 * number1,name0이네 학교 name1에는 책을 number0권씩 꽂인 책꽂이가 number1개 있습니다. name2이네 학교 name3에 있는 책은 모두 몇 권입니까?,number0 * number1,112 4 ,호석 도서관 ,448,0
name0아파트는 number0층이고 한 층에 number1가구씩 살고 있습니다. name1아파트에는 모두 몇 가구가 살고 있습니까?,number0 * number1,name0아파트는 number0층이고 한 층에 number1가구씩 살고 있습니다. name1아파트에는 모두 몇 가구가 살고 있습니까?,number0 * number1,25 15 ,(라) ,375,0
고모가 name0이에게 미국 돈 number0달러를 용돈으로 주셨습니다. 미국 돈 number1달러는 우리나라 돈 number2원과 같습니다. name1이가 받은 돈은 우리나라 돈으로 얼마입니까?,number0 * number2,고모가 name0이에게 미국 돈 number0달러를 용돈으로 주셨습니다. 미국 돈 number1달러는 우리나라 돈 number2원과 같습니다. name1이가 받은 돈은 우리나라 돈으로 얼마입니까?,number0 * number2,7 1 991 ,민영 ,6937,0
한번에 number0명씩 탈 수 있는 놀이기구가 있습니다. 빈자리 없이 number1번 운행하면 모두 몇 명이 탈 수 있습니까?,number0 * number1,한번에 number0명씩 탈 수 있는 놀이기구가 있습니다. 빈자리 없이 number1번 운행하면 모두 몇 명이 탈 수 있습니까?,number0 * number1,16 31 ,,496,0
영미네 집에서 작은아버지 댁까지의 거리는 number0km이고 영미네 집에서 할아버지 댁까지의 거리는 작은아버지 댁까지의 거리의 number1name0입니다. 영미네 집에서 할아버지 댁까지의 거리는 몇 km입니가?,number0 * number1,영미네 집에서 작은아버지 댁까지의 거리는 number0km이고 영미네 집에서 할아버지 댁까지의 거리는 작은아버지 댁까지의 거리의 number1name0입니다. 영미네 집에서 할아버지 댁까지의 거리는 몇 km입니가?,number0 * number1,121 3 ,배 배 ,363,0
"종이학을 하루에 number0개씩 접으려고 합니다. number1주일에 number2일씩, number3주 동안 접을 수 있는 종이학은 모두 몇 개입니까?",number0 * number2 * number3,"종이학을 하루에 number0개씩 접으려고 합니다. number1주일에 number2일씩, number3주 동안 접을 수 있는 종이학은 모두 몇 개입니까?",number0 * number2 * number3,14 1 7 6 ,,588,1 (6주)
name0 시간에 학생 number0명이 number1모둠으로 똑같이 나누어 줄다리기를 하려고 합니다. 한 모둠을 몇 명으로 하면 됩니까?,32,name0 시간에 학생 number0명이 number1모둠으로 똑같이 나누어 줄다리기를 하려고 합니다. 한 모둠을 몇 명으로 하면 됩니까?,32,64 2 ,체육 ,32,0
길이가 number0cm인 끈을 number1cm씩 똑같이 잘라서 리본을 만들려고 합니다. 리본을 몇 개까지 만들 수 있나요?,number0 // number1,길이가 number0cm인 끈을 number1cm씩 똑같이 잘라서 리본을 만들려고 합니다. 리본을 몇 개까지 만들 수 있나요?,number0 // number1,89 8 ,,11,0
name0 number0개를 number1상자에 똑같이 나누어 담으려고 합니다. name1를 한 상자에 몇 개씩 담을 수 있습니까?,number0 // number1,name0 number0개를 number1상자에 똑같이 나누어 담으려고 합니다. name1를 한 상자에 몇 개씩 담을 수 있습니까?,number0 // number1,167 3 ,사과 ,55,0
number0부터 number1까지의 수 중 number2을 나누어떨어지게 하는 수를 모두 합하여라.,"sum( i for i in range( number0 , number1 + number0 ) if number2 % i == 0 )",number0부터 number1까지의 수 중 number2을 나누어떨어지게 하는 수를 모두 합하여라.,"sum( i for i in range( number0 , number1 + number0 ) if number2 % i == 0 )",1 9 48 ,,24,+1 상수
연필이 한 타에 number0자루씩 number1타 있습니다. 이 연필을 연필꽂이 number2개에 number3자루씩 꽂을 때 남는 것 없이 모두 꽂으려면 연필꽂이는 적어도 몇 개 필요한가?,number0 * number1 // number3 + number2 if number0 * number1 % number3 != 0 else number0 * number1 // number3,연필이 한 타에 number0자루씩 number1타 있습니다. 이 연필을 연필꽂이 number2개에 number3자루씩 꽂을 때 남는 것 없이 모두 꽂으려면 연필꽂이는 적어도 몇 개 필요한가?,number0 * number1 // number3 + number2 if number0 * number1 % number3 != 0 else number0 * number1 // number3,12 8 1 7 ,,14,1 (8타)+1 상수
장미가 한 묶음에 number0송이씩 number1묶음 있습니다. 이 장미를 꽃병 number2개에 number3송이씩 꽂을 때 남는 것 없이 모두 꽂으려면 꽃병은 적어도 몇 개 필요한지 구해 보시오.,number0 * number1 // number3 + number2 if number0 * number1 % number3 != 0 else number0 * number1 // 6,장미가 한 묶음에 number0송이씩 number1묶음 있습니다. 이 장미를 꽃병 number2개에 number3송이씩 꽂을 때 남는 것 없이 모두 꽂으려면 꽃병은 적어도 몇 개 필요한지 구해 보시오.,number0 * number1 // number3 + number2 if number0 * number1 % number3 != 0 else number0 * number1 // 6,8 16 1 5 ,,26,+1 상수
길이가 number0cm인 철사를 남김없이 겹치지 않게 사용하여 정사각형 number1개를 만들었습니다. 만든 정사각형의 한 변은 몇 cm입니까?,number0 / 4,길이가 number0cm인 철사를 남김없이 겹치지 않게 사용하여 정사각형 number1개를 만들었습니다. 만든 정사각형의 한 변은 몇 cm입니까?,number0 / 4,52 1 ,,13,정사각형
number0부터 number1까지의 수 중 number2를 나누어떨어지게 하는 수를 모두 더하시오.,"sum( i for i in range( number0 , number1 + number0 ) if number2 % i == 0 )",number0부터 number1까지의 수 중 number2를 나누어떨어지게 하는 수를 모두 더하시오.,"sum( i for i in range( number0 , number1 + number0 ) if number2 % i == 0 )",1 9 32 ,,15,+1 상수
동화책을 재희가 하루에 number0쪽씩 number1일 동안 읽었더니 모두 읽었습니다. 이 동화책을 동생이 하루에 number2쪽씩 읽으면 모두 읽는 데 적어도 며칠이 걸리겠습니까?,number0 * number1 // number2 + 1 if number0 * number1 % number2 != 0 else number0 * number1 // number2,동화책을 재희가 하루에 number0쪽씩 number1일 동안 읽었더니 모두 읽었습니다. 이 동화책을 동생이 하루에 number2쪽씩 읽으면 모두 읽는 데 적어도 며칠이 걸리겠습니까?,number0 * number1 // number2 + 1 if number0 * number1 % number2 != 0 else number0 * number1 // number2,9 15 4 ,,34,+1 상수
"name0 문제집의 name1게는 number0kgnumber1g이고, name2 문제집의 name3게는 number2kgnumber3g입니다. 두 문제집의 name4게는 모두 몇 kg입니까?",( number2 * 1000 + number1 + number2 * 1000 + number3 ) / 1000,"name0 문제집의 name1게는 number0kgnumber1g이고, name2 문제집의 name3게는 number2kgnumber3g입니다. 두 문제집의 name4게는 모두 몇 kg입니까?",( number2 * 1000 + number1 + number2 * 1000 + number3 ) / 1000,1 300 1 700 ,무 국어 영어 ,3,1000상수(무게변환)
number0kg까지 담을 수 있는 가방이 있습니다. 이 가방에  number1kgnumber2g의 물건이 담겨 있다면 몇 몇 g을 더 담을 수 있습니까?,number0 * 1000 - ( number1 * 1000 + number2 ),number0kg까지 담을 수 있는 가방이 있습니다. 이 가방에  number1kgnumber2g의 물건이 담겨 있다면 몇 몇 g을 더 담을 수 있습니까?,number0 * 1000 - ( number1 * 1000 + number2 ),10 4 50 ,,5950,1000상수(무게변환)
욕조에 물이 number0l 들어 있었습니다. 하루에 number1ml씩 number2일 동안 사용하였다면 욕조에 남아 있는 물의 양은 몇 ml입니까?,number0 * 1000 - number1 * number2,욕조에 물이 number0l 들어 있었습니다. 하루에 number1ml씩 number2일 동안 사용하였다면 욕조에 남아 있는 물의 양은 몇 ml입니까?,number0 * 1000 - number1 * number2,8 750 3 ,,5750,1000상수 (들이변환)
수조에 물이 number0name0 들어 있었습니다. 물통에 number1mname1씩 담아 number2번 덜어 냈다면 수조에 남아 있는 물의 양은 몇 ml입니까?,number0 * 1000 - number1 * number2,수조에 물이 number0name0 들어 있었습니다. 물통에 number1mname1씩 담아 number2번 덜어 냈다면 수조에 남아 있는 물의 양은 몇 ml입니까?,number0 * 1000 - number1 * number2,9 850 4 ,L ,5600,1000상수 (들이변환)
name0게가 똑같은 name1 number0개를 담은 상자의 name2게가 number1kgnumber2g입니다. 상자만의 name3게가 number3g이name4 name5 number4개의 name6게는 몇 g인지 구해 보시오.,( number4 * 1000 + number2 - number3 ) / number0,name0게가 똑같은 name1 number0개를 담은 상자의 name2게가 number1kgnumber2g입니다. 상자만의 name3게가 number3g이name4 name5 number4개의 name6게는 몇 g인지 구해 보시오.,( number4 * 1000 + number2 - number3 ) / number0,4 1 950 350 1 ,무 라면 음료수 ,400,1000상수(무게변환)
name0게가 똑같은 동화책 number0권을 담은 가방의 name1게가 number1kgnumber2g입니다. 가방만의 name2게가 number3kgnumber4g이name3 동화책 한 권의 name4게는 몇 g인지 구해 보시오.,( ( ( number1 * 1000 + number2 ) - ( number3 * 1000 + number4 ) ) / number0 ),name0게가 똑같은 동화책 number0권을 담은 가방의 name1게가 number1kgnumber2g입니다. 가방만의 name2게가 number3kgnumber4g이name3 동화책 한 권의 name4게는 몇 g인지 구해 보시오.,( ( ( number1 * 1000 + number2 ) - ( number3 * 1000 + number4 ) ) / number0 ),5 3 700 1 200 ,무 라면 ,500,1000상수(무게변환)
number0자리 수의 덧셈식 'name0number1+number2name1=number3'에서 name2에 해당하는 숫자를 쓰시오.,"[ i for i in range( 1 , 10 ) for j in range( 0 , 10 ) if ( 10 * i + number1 ) + ( 10 * number2 + j ) == number3 ] [0]",number0자리 수의 덧셈식 'name0number1+number2name1=number3'에서 name2에 해당하는 숫자를 쓰시오.,"[ i for i in range( 1 , 10 ) for j in range( 0 , 10 ) if ( 10 * i + number1 ) + ( 10 * number2 + j ) == number3 ] [0]",2 4 2 69 ,A B ,4,"1(range(맨 첫째자리는 0이 될수 없기에), [0], 자리 수 표현, 어려운 문제)"
"name0를 number0로 나누면 몫은 name1이고 나머지는 name2가 됩니다. name3, name4, name5는 자연수입니다. 이 식에서 몫과 나머지가 같습니다. 나누어지는 수 name6 중 가장 큰 수를 구하시오.",( number0 - 1 ) * ( number0 + 1 ),"name0를 number0로 나누면 몫은 name1이고 나머지는 name2가 됩니다. name3, name4, name5는 자연수입니다. 이 식에서 몫과 나머지가 같습니다. 나누어지는 수 name6 중 가장 큰 수를 구하시오.",( number0 - 1 ) * ( number0 + 1 ),8 ,A B C ,63,"1(문제 식으로 정리하면 +1, -1 필요함)"
"서로 다른 두 자연수 name0, name1가 있습니다. 'name2+name3=number0', 'name4=name5+name6+name7+name8'일 때, name9를 구하시오.",number0 / ( 4 + 1 ),"서로 다른 두 자연수 name0, name1가 있습니다. 'name2+name3=number0', 'name4=name5+name6+name7+name8'일 때, name9를 구하시오.",number0 / ( 4 + 1 ),30 ,A B ,6,"1(B의 개수 1개, 4개)"
"number0, number1, number2, number3, number4와 같은 규칙에서 number5번째 놓을 수와 number6번째 놓일 수를 각각 name0와 name1라 할 때, name2-name3를 구하시오.","( [ number0 , number1 , number2 , number3 , number4 ] [1] - [ number0 , number1 , number2 , number3 , number4 ] [0] ) * ( number6 - number5 )","number0, number1, number2, number3, number4와 같은 규칙에서 number5번째 놓을 수와 number6번째 놓일 수를 각각 name0와 name1라 할 때, name2-name3를 구하시오.","( [ number0 , number1 , number2 , number3 , number4 ] [1] - [ number0 , number1 , number2 , number3 , number4 ] [0] ) * ( number6 - number5 )",1 17 33 49 65 25 40 ,A B ,240,"1(공차 구할 때 [1],[0])"
"자연수를 규칙에 따라 number0, number1, number2, name0, number3, number4로 name1number5하였습니다. name2에 알맞은 수를 구하시오.","( [ number0 , number1 , number5 ] [-1] + [ number3 , number4 ] [0] ) / 2","자연수를 규칙에 따라 number0, number1, number2, name0, number3, number4로 name1number5하였습니다. name2에 알맞은 수를 구하시오.","( [ number0 , number1 , number5 ] [-1] + [ number3 , number4 ] [0] ) / 2",4 7 10 16 19 10 ,A 배 배 ,13,"1(인덱싱, /2)"
"number0,number1,number2,number3,number4,number5,number6,number7,number8,number9,number10,number11,number12,number13과 같이 반복되는 수number14이 있습니다. 왼쪽에서 number15째 번 숫자는 name0엇입니까?","[ number7 , number8 , number9 , number10 , number11 , number12 , number13 ] [ number15 % number13 - number7 ]","number0,number1,number2,number3,number4,number5,number6,number7,number8,number9,number10,number11,number12,number13과 같이 반복되는 수number14이 있습니다. 왼쪽에서 number15째 번 숫자는 name0엇입니까?","[ number7 , number8 , number9 , number10 , number11 , number12 , number13 ] [ number15 % number13 - number7 ]",1 2 3 4 5 6 7 1 2 3 4 5 6 7 10 57 ,무 ,1,1(인덱싱이라 -1)
"왼쪽부터 name0 공 number0개, name1 공 number1개, name2 공 number2개가 반복되어 놓여 있습니다. number3째 번 공의 색깔을 쓰시오.","( [ ""name2"" ] * number0 + [ ""name0"" ] * number1 + [ ""name1"" ] * number2 ) [ number3 % ( number0 + number1 + number2 ) - number0 ]","왼쪽부터 name0 공 number0개, name1 공 number1개, name2 공 number2개가 반복되어 놓여 있습니다. number3째 번 공의 색깔을 쓰시오.","( [ ""name2"" ] * number0 + [ ""name0"" ] * number1 + [ ""name1"" ] * number2 ) [ number3 % ( number0 + number1 + number2 ) - number0 ]",1 2 3 58 ,노란색 빨간색 흰색 ,'빨간색',1(인덱싱이라 -1)
"number0개의 name0을 name1, name2, name3 number1명에게 순서대로 number2개씩 나누어 줍니다. number3번째 name4을 받는 사람은 누구입니까?","( [ ""name0"" ] * number2 + [ ""name1"" ] * number2 + [ ""name2"" ] * number2 ) [ number3 % ( number1 * number2 ) - 1 ]","number0개의 name0을 name1, name2, name3 number1명에게 순서대로 number2개씩 나누어 줍니다. number3번째 name4을 받는 사람은 누구입니까?","( [ ""name0"" ] * number2 + [ ""name1"" ] * number2 + [ ""name2"" ] * number2 ) [ number3 % ( number1 * number2 ) - 1 ]",100 3 2 91 ,태형 남준 윤기 사탕 ,'태형',"1(인덱싱이라 -1, 두 개)"
